id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
113,534152050,20,RL,10603,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,GasA,Gd,Y,SBrkr,1610,0,0,1610,2,0,3,1,Gd,6,Typ,2,Y,168,68,0,0,0,0,0,2,2010,WD ,205000
1572,916226030,120,RL,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,Gd,TA,CBlock,GasA,Gd,Y,SBrkr,1501,0,0,1501,2,0,2,1,Gd,6,Typ,1,Y,240,0,0,0,0,0,0,7,2008,WD ,241500
2052,905101200,20,RL,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,Fa,CBlock,GasA,Gd,Y,SBrkr,1029,0,0,1029,1,0,3,1,TA,5,Typ,0,Y,64,0,39,0,0,0,0,4,2007,WD ,118500
2702,904101040,80,RL,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,TA,TA,CBlock,GasA,Ex,Y,FuseF,1352,0,0,1352,1,0,3,1,Gd,6,Min2,0,Y,168,0,294,0,0,0,0,7,2006,WD ,130000
1981,902128160,30,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Ex,Y,SBrkr,1072,0,0,1072,1,0,2,1,TA,5,Typ,2,Y,0,0,0,0,0,0,0,5,2007,WD ,130000
2335,527214060,60,RL,16052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1850,848,0,2698,2,1,4,1,Ex,11,Typ,1,Y,250,0,0,0,0,0,0,7,2006,New,535000
563,532378180,20,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,912,0,0,912,1,0,3,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,10,2009,WD ,123000
1502,908201110,90,RL,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,TA,Fa,PConc,GasA,TA,N,SBrkr,1152,0,0,1152,2,0,2,2,TA,6,Typ,0,N,0,0,0,0,0,0,0,6,2008,WD ,82000
1310,902300260,75,RM,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,GasA,Ex,Y,SBrkr,730,720,0,1450,1,0,3,1,TA,7,Typ,0,Y,0,192,0,0,0,0,0,3,2008,WD ,132000
2598,535376100,30,RL,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,GasA,Ex,Y,SBrkr,1073,0,0,1073,1,0,2,1,TA,4,Typ,0,Y,0,0,112,0,0,0,0,12,2006,WD ,108480
2715,905107220,20,RL,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,1458,0,0,1458,1,1,3,1,TA,7,Typ,1,Y,284,0,0,0,0,0,0,7,2006,WD ,165000
1810,531376060,20,RL,7441,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1486,0,0,1486,2,0,3,1,Gd,7,Typ,0,Y,0,32,0,0,0,0,0,6,2007,WD ,181000
778,905200260,80,RL,15400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,904,611,259,1774,2,0,4,1,TA,8,Typ,1,Y,290,40,0,0,0,0,0,7,2009,WD ,165000
339,924100050,50,RL,10544,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,864,615,0,1479,2,0,5,1,TA,8,Typ,0,Y,287,0,280,0,0,0,0,4,2010,WD ,161000
2460,528445010,20,RL,10936,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1504,0,0,1504,2,0,3,1,Gd,7,Typ,0,Y,144,0,0,0,0,0,0,9,2006,New,199000
320,916455170,60,RL,11316,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,824,1070,0,1894,2,1,4,1,Gd,8,Typ,1,Y,0,40,0,0,0,0,0,2,2010,WD ,214900
2461,528456200,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1278,0,0,1278,2,0,2,1,Gd,5,Typ,0,Y,0,60,0,0,0,0,0,10,2006,New,198600
2449,528348010,60,RL,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1165,1098,0,2263,2,1,4,1,Gd,10,Typ,1,Y,144,123,0,0,0,0,0,7,2006,WD ,258000
817,906230020,90,RL,7939,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,SBrkr,1168,1619,0,2787,4,2,6,2,TA,8,Typ,2,Y,312,0,0,0,0,0,0,10,2009,WD ,269500
1096,528290090,60,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,707,707,0,1414,2,1,3,1,Gd,6,Typ,1,Y,100,35,0,0,0,0,0,4,2008,WD ,176000
1893,534403040,80,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Ex,Y,SBrkr,1302,0,0,1302,2,0,3,1,Gd,7,Min1,0,Y,333,0,0,0,0,0,0,10,2007,CWD,158000
479,528240060,80,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,779,640,0,1419,2,1,3,1,Gd,7,Typ,1,Y,120,0,0,0,0,0,0,3,2009,WD ,184100
1657,527357020,20,RL,13001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,1220,0,0,1220,2,0,2,1,TA,6,Typ,1,Y,0,0,249,0,0,0,0,9,2007,WD ,170000
937,909452050,80,RL,13607,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,GasA,Gd,Y,SBrkr,1182,800,0,1982,2,1,3,1,TA,6,Typ,1,Y,400,112,0,0,0,0,1500,4,2009,WD ,208000
879,907290210,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,1,Gd,4,Typ,0,Y,140,0,0,0,0,0,0,5,2009,WD ,140000
945,911370500,120,RM,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1648,0,0,1648,2,0,2,1,Ex,5,Typ,1,Y,162,53,0,153,0,0,0,6,2009,New,230000
1010,527183060,120,RL,5950,Pave,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1337,0,0,1337,2,0,2,1,Gd,5,Typ,1,Y,0,73,154,0,0,0,0,4,2008,WD ,188500
2861,909276070,50,RL,12400,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,SBrkr,1125,592,0,1717,1,1,2,1,TA,7,Typ,1,Y,0,0,0,0,113,0,0,2,2006,WD ,194000
1245,535180120,20,RL,10425,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1104,0,0,1104,1,0,3,1,TA,5,Typ,0,Y,0,0,0,0,0,0,0,4,2008,WD ,133000
854,907201220,20,RL,16269,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,GasA,TA,Y,SBrkr,907,0,0,907,1,0,3,1,TA,5,Typ,0,Y,72,0,0,0,0,0,0,7,2009,WD ,140000
1437,907181120,60,RL,8998,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,782,870,0,1652,2,1,3,1,Gd,6,Typ,0,Y,0,70,0,0,0,0,0,6,2008,WD ,207500
586,534128190,60,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,GasA,Gd,Y,SBrkr,1271,1369,0,2640,2,1,5,1,Gd,8,Typ,1,Y,0,120,0,0,168,0,0,5,2009,WD ,256900
1947,535375130,50,RL,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,FuseA,735,299,0,1034,1,0,2,1,TA,5,Typ,0,Y,0,39,0,0,0,0,0,7,2007,WD ,109000
815,906226140,90,RL,7007,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,TA,TA,Slab,GasA,TA,Y,SBrkr,1513,0,0,1513,2,0,4,2,TA,8,Typ,0,Y,0,0,0,0,0,0,0,6,2009,WD ,113722
831,906392110,20,RL,11645,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1498,0,0,1498,2,0,3,1,Gd,7,Typ,1,Y,144,98,0,0,0,0,0,3,2009,WD ,237000
1919,535151110,20,RL,8250,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1053,0,0,1053,1,0,3,1,Gd,6,Typ,0,Y,240,0,0,0,109,0,0,7,2007,WD ,142100
2306,526302030,20,RL,11027,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1293,0,0,1293,2,0,2,1,TA,5,Typ,0,Y,280,0,0,0,0,0,0,5,2006,WD ,149900
430,528108130,20,RL,12350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,2020,0,0,2020,2,0,3,1,Ex,7,Typ,1,Y,192,98,0,0,0,0,0,5,2009,WD ,404000
2618,535425080,60,RL,18275,Pave,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,SBrkr,1900,548,0,2448,3,0,3,1,TA,9,Typ,2,Y,520,102,0,0,0,0,0,9,2006,WD ,277500
245,906201030,60,RL,9206,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,GasA,TA,Y,SBrkr,977,755,0,1732,2,1,3,1,Gd,7,Typ,1,Y,192,46,0,0,0,0,0,6,2010,WD ,178000
462,528186180,120,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1324,0,0,1324,2,0,2,1,Gd,6,Typ,1,Y,192,38,0,0,0,0,0,12,2009,WD ,254000
182,902207130,30,RM,9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,TA,Fa,BrkTil,GasA,TA,N,SBrkr,832,0,0,832,1,0,2,1,TA,5,Typ,1,N,0,0,0,0,0,0,0,6,2010,WD ,12789
1625,527162090,20,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,GasA,Gd,Y,SBrkr,1253,0,0,1253,2,0,3,1,TA,6,Typ,1,Y,220,21,0,0,0,0,0,6,2007,WD ,176000
2381,528106010,60,RL,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,SBrkr,1249,1347,0,2596,3,1,4,1,Gd,9,Typ,0,Y,240,154,0,0,0,0,0,9,2006,New,342643
1827,532378240,20,RL,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,SBrkr,902,0,0,902,1,0,3,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,8,2007,WD ,125500
1580,916402015,20,RL,12890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Ex,Y,SBrkr,1495,0,0,1495,2,0,3,1,TA,8,Typ,1,Y,252,0,192,0,0,0,0,7,2008,WD ,150000
1803,528480180,20,FV,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1584,0,0,1584,2,0,2,1,Ex,6,Typ,1,Y,0,256,0,0,0,0,0,5,2007,New,261329
1132,531363060,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,SBrkr,1080,0,0,1080,1,0,3,1,Gd,6,Typ,0,Y,0,0,0,0,0,0,0,4,2008,WD ,141000
1941,535353050,20,RL,9532,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1647,0,0,1647,1,0,3,1,TA,6,Min1,1,Y,225,0,0,0,0,368,0,2,2007,WD ,153000
1742,528228270,120,RL,3922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1258,0,0,1258,2,0,2,1,Gd,6,Typ,1,Y,144,16,0,0,0,0,0,6,2007,New,172500
2026,903425280,70,RL,8730,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,Ex,Y,FuseA,698,698,0,1396,1,0,3,1,TA,7,Typ,0,Y,0,0,0,0,259,0,0,7,2007,WD ,153575
2245,911128020,30,C (all),6060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,GasA,Ex,Y,SBrkr,1001,0,0,1001,1,0,2,1,Gd,5,Typ,0,N,154,0,42,86,0,0,0,11,2007,WD ,124900
1691,528106040,20,RL,14450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,2121,0,0,2121,2,1,3,1,Ex,8,Typ,1,Y,124,98,0,0,142,0,0,5,2007,New,415298
725,902405120,50,RM,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,Fa,TA,BrkTil,GasA,Ex,Y,SBrkr,1044,0,436,1480,1,0,3,1,TA,6,Typ,0,Y,0,0,176,0,0,0,0,9,2009,ConLI,119000
1787,528435070,20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1588,0,0,1588,2,0,3,1,Gd,7,Typ,1,Y,144,45,0,0,0,0,0,12,2007,WD ,227000
1216,534426040,20,RL,10007,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,1,3,1,Gd,5,Typ,0,Y,0,0,0,0,0,0,0,8,2008,WD ,145500
2654,902206020,30,RM,7830,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,GasA,TA,Y,SBrkr,492,0,0,492,1,0,1,1,TA,3,Typ,0,N,0,0,78,0,0,0,0,6,2006,WD ,61500
2310,526354020,20,RL,11727,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,GasA,Gd,Y,SBrkr,1851,0,0,1851,2,0,3,1,TA,8,Typ,1,Y,0,146,0,0,0,0,0,3,2006,WD ,192100
761,903484110,190,RM,10320,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,GasA,Ex,Y,FuseF,754,649,0,1403,1,1,3,1,TA,7,Typ,0,Y,0,0,288,0,0,0,0,2,2009,WD ,116000
1884,534276070,80,RL,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,GasA,Ex,Y,SBrkr,1138,0,0,1138,1,0,3,1,TA,6,Typ,0,Y,224,0,0,0,0,0,0,6,2007,WD ,145000
449,528166090,20,RL,15274,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,2452,0,0,2452,2,0,3,1,Ex,10,Typ,1,Y,0,116,0,0,0,0,0,7,2009,WD ,445000
856,907202050,20,RL,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,1040,0,0,1040,2,0,3,1,Gd,5,Typ,0,Y,0,0,0,0,288,0,0,9,2009,WD ,150500
11,527163010,60,RL,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,GasA,Gd,Y,SBrkr,763,892,0,1655,2,1,3,1,TA,7,Typ,1,Y,157,84,0,0,0,0,0,4,2010,WD ,175900
389,527375180,20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,Ex,Y,SBrkr,1116,0,0,1116,2,0,3,1,TA,6,Typ,1,Y,0,0,0,0,0,0,0,4,2009,WD ,167900
2415,528218140,60,RL,14054,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,879,984,0,1863,2,1,4,1,Gd,9,Typ,1,Y,100,17,0,0,0,0,0,11,2006,New,219210
77,531451280,60,RL,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1055,790,0,1845,2,1,3,1,Gd,8,Typ,1,Y,635,104,0,0,0,0,400,5,2010,WD ,189000
1238,535152200,20,RL,8856,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,3,1,TA,6,Typ,2,Y,0,88,0,0,95,0,0,5,2008,WD ,136500
223,905105200,20,RL,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Ex,Y,SBrkr,892,0,0,892,1,0,3,1,Gd,5,Typ,0,Y,0,0,0,0,0,0,0,6,2010,WD ,137900
723,902402150,30,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,TA,TA,BrkTil,GasW,TA,N,SBrkr,1022,0,0,1022,1,0,2,1,TA,4,Maj2,0,Y,0,30,226,0,0,0,0,6,2009,WD ,85000
2562,534477030,20,RL,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,TA,N,FuseA,2136,0,0,2136,2,0,4,1,TA,7,Mod,0,Y,0,30,0,0,0,0,0,10,2006,WD ,137900
995,527106140,60,RL,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,SBrkr,926,678,0,1604,2,1,3,1,TA,7,Typ,0,Y,100,82,0,0,0,0,0,5,2008,WD ,195500
287,909100110,70,RL,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,TA,N,FuseF,841,806,0,1647,1,1,4,1,Fa,6,Typ,0,Y,0,66,136,0,0,0,0,5,2010,WD ,128000
1152,532354150,20,RL,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,3,1,Gd,5,Typ,1,Y,132,0,0,0,0,0,0,7,2008,WD ,135000
1449,907202190,20,RL,9216,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,1076,0,0,1076,1,1,3,1,TA,5,Typ,1,Y,0,0,0,0,0,0,0,9,2008,WD ,143195
1330,903204095,40,RM,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,GasA,TA,Y,FuseA,779,0,156,935,1,0,2,1,TA,4,Typ,0,P,0,0,0,0,0,0,600,8,2008,WD ,79500
